"Name Of Restaurant","City","Country Code","Day of Week","Start Time","End Time"
"lupies-cafe-charlotte","Charlotte","US","2","1100","2200"
"lupies-cafe-charlotte","Charlotte","US","3","1100","2200"
"lupies-cafe-charlotte","Charlotte","US","4","1100","2200"
"lupies-cafe-charlotte","Charlotte","US","5","1200","2200"
"lupino-italian-bistro-melbourne","Melbourne","AU","2","1130","2200"
"lupino-italian-bistro-melbourne","Melbourne","AU","3","1130","2200"
"lupino-italian-bistro-melbourne","Melbourne","AU","4","1130","2200"
"lupino-italian-bistro-melbourne","Melbourne","AU","5","1130","2200"
"lupino-italian-bistro-melbourne","Melbourne","AU","6","1130","2200"
"lupitas-hot-dogs-phoenix","Phoenix","US","0","1800","2300"
"lupitas-hot-dogs-phoenix","Phoenix","US","1","1800","2300"
"lupitas-hot-dogs-phoenix","Phoenix","US","2","1800","2300"
"lupitas-hot-dogs-phoenix","Phoenix","US","3","1800","2300"
"lupitas-hot-dogs-phoenix","Phoenix","US","4","1800","0200"
"lupitas-hot-dogs-phoenix","Phoenix","US","5","1800","0200"
"lupitas-hot-dogs-phoenix","Phoenix","US","6","1800","2300"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","1","1130","1430"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","1","1800","2200"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","2","1130","1430"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","2","1800","2200"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","3","1130","1430"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","3","1800","2200"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","4","1130","1430"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","4","1800","2200"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","5","1130","1430"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","5","1800","2200"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","6","1000","1500"
"lutèce-bistro-and-wine-bar-brisbane","Brisbane","AU","6","1800","2200"
"luv-me-tenders-houston-2","Houston","US","0","1100","2100"
"luv-me-tenders-houston-2","Houston","US","1","1100","2100"
"luv-me-tenders-houston-2","Houston","US","2","1100","2100"
"luv-me-tenders-houston-2","Houston","US","3","1100","2100"
"luv-me-tenders-houston-2","Houston","US","4","1100","2200"
"luv-me-tenders-houston-2","Houston","US","5","1100","2200"
"luv-me-tenders-houston-2","Houston","US","6","1100","2100"
"lux-central-phoenix-2","Phoenix","US","0","0600","0000"
"lux-central-phoenix-2","Phoenix","US","1","0600","0000"
"lux-central-phoenix-2","Phoenix","US","2","0600","0000"
"lux-central-phoenix-2","Phoenix","US","3","0600","0000"
"lux-central-phoenix-2","Phoenix","US","4","0600","0200"
"lux-central-phoenix-2","Phoenix","US","5","0600","0200"
"lux-central-phoenix-2","Phoenix","US","6","0600","0000"
"lv-food-junky-las-vegas-2","Las Vegas","US","0","1200","0000"
"lv-food-junky-las-vegas-2","Las Vegas","US","1","1200","0000"
"lv-food-junky-las-vegas-2","Las Vegas","US","2","1200","0000"
"lv-food-junky-las-vegas-2","Las Vegas","US","3","1200","0000"
"lv-food-junky-las-vegas-2","Las Vegas","US","4","1200","0000"
"lv-food-junky-las-vegas-2","Las Vegas","US","5","1200","0000"
"lv-food-junky-las-vegas-2","Las Vegas","US","6","1200","0000"
"lychee-oriental-glasgow","Glasgow","GB","0","1200","2300"
"lychee-oriental-glasgow","Glasgow","GB","1","1200","2300"
"lychee-oriental-glasgow","Glasgow","GB","2","1200","2300"
"lychee-oriental-glasgow","Glasgow","GB","3","1200","2300"
"lychee-oriental-glasgow","Glasgow","GB","4","1200","2300"
"lychee-oriental-glasgow","Glasgow","GB","5","1200","2300"
"lychee-oriental-glasgow","Glasgow","GB","6","1200","2300"
"lyfe-kitchen-chicago-3","Chicago","US","0","1100","2100"
"lyfe-kitchen-chicago-3","Chicago","US","1","1100","2100"
"lyfe-kitchen-chicago-3","Chicago","US","2","1100","2100"
"lyfe-kitchen-chicago-3","Chicago","US","3","1100","2100"
"lyfe-kitchen-chicago-3","Chicago","US","4","1100","2100"
"lyfe-kitchen-chicago-3","Chicago","US","5","0800","2100"
"lyfe-kitchen-chicago-3","Chicago","US","6","0800","2100"
"lynn-shanghai-cuisine-sydney","Sydney","AU","0","1100","2200"
"lynn-shanghai-cuisine-sydney","Sydney","AU","1","1100","2200"
"lynn-shanghai-cuisine-sydney","Sydney","AU","2","1100","2200"
"lynn-shanghai-cuisine-sydney","Sydney","AU","3","1100","2200"
"lynn-shanghai-cuisine-sydney","Sydney","AU","4","1100","2200"
"lynn-shanghai-cuisine-sydney","Sydney","AU","5","1100","2200"
"lynn-shanghai-cuisine-sydney","Sydney","AU","6","1100","2200"
"lüneburger-german-bakery-sydney-3","Sydney","AU","0","0530","1930"
"lüneburger-german-bakery-sydney-3","Sydney","AU","1","0530","1930"
"lüneburger-german-bakery-sydney-3","Sydney","AU","2","0530","1930"
"lüneburger-german-bakery-sydney-3","Sydney","AU","3","0530","1930"
"lüneburger-german-bakery-sydney-3","Sydney","AU","4","0530","1930"
"lüneburger-german-bakery-sydney-3","Sydney","AU","5","0730","1800"
"lüneburger-german-bakery-sydney-3","Sydney","AU","6","0800","1730"
"m-and-m-bbq-birmingham-4","Birmingham","US","0","0600","1500"
"m-and-m-bbq-birmingham-4","Birmingham","US","1","0600","1500"
"m-and-m-bbq-birmingham-4","Birmingham","US","2","0600","1500"
"m-and-m-bbq-birmingham-4","Birmingham","US","3","0600","1500"
"m-and-m-bbq-birmingham-4","Birmingham","US","4","0600","1500"
"m-and-m-soul-food-cafe-las-vegas","Las Vegas","US","0","0700","2000"
"m-and-m-soul-food-cafe-las-vegas","Las Vegas","US","1","0700","2000"
"m-and-m-soul-food-cafe-las-vegas","Las Vegas","US","2","0700","2000"
"m-and-m-soul-food-cafe-las-vegas","Las Vegas","US","3","0700","2000"
"m-and-m-soul-food-cafe-las-vegas","Las Vegas","US","4","0700","2000"
"m-and-m-soul-food-cafe-las-vegas","Las Vegas","US","5","0700","2000"
"m-and-m-soul-food-cafe-las-vegas","Las Vegas","US","6","0700","2000"
"ma-maison-boston","Boston","US","0","1130","2200"
"ma-maison-boston","Boston","US","1","1130","2200"
"ma-maison-boston","Boston","US","2","1130","2200"
"ma-maison-boston","Boston","US","3","1130","2200"
"ma-maison-boston","Boston","US","4","1130","2200"
"ma-maison-boston","Boston","US","5","1130","2200"
"mabel-gray-hazel-park","Hazel Park","US","1","1700","2200"
"mabel-gray-hazel-park","Hazel Park","US","2","1700","2200"
"mabel-gray-hazel-park","Hazel Park","US","3","1700","2200"
"mabel-gray-hazel-park","Hazel Park","US","4","1700","2300"
"mabel-gray-hazel-park","Hazel Park","US","5","1600","2300"
"maccabees-at-midtown-detroit","Detroit","US","1","1100","2100"
"maccabees-at-midtown-detroit","Detroit","US","2","1100","2100"
"maccabees-at-midtown-detroit","Detroit","US","3","1100","2100"
"maccabees-at-midtown-detroit","Detroit","US","4","1100","0000"
"maccabees-at-midtown-detroit","Detroit","US","5","1100","0000"
"maccabees-at-midtown-detroit","Detroit","US","6","1100","1600"
"maccaroni-trattoria-italiana-melbourne","Melbourne","AU","0","0730","2100"
"maccaroni-trattoria-italiana-melbourne","Melbourne","AU","1","0730","2100"
"maccaroni-trattoria-italiana-melbourne","Melbourne","AU","2","0730","2100"
"maccaroni-trattoria-italiana-melbourne","Melbourne","AU","3","0730","2100"
"maccaroni-trattoria-italiana-melbourne","Melbourne","AU","4","0730","2300"
"maccaroni-trattoria-italiana-melbourne","Melbourne","AU","5","0900","2200"
"maccaroni-trattoria-italiana-melbourne","Melbourne","AU","6","0900","2200"
"macchiato-restaurant-sydney-3","Sydney","AU","0","0730","0000"
"macchiato-restaurant-sydney-3","Sydney","AU","1","0730","0000"
"macchiato-restaurant-sydney-3","Sydney","AU","2","0730","0000"
"macchiato-restaurant-sydney-3","Sydney","AU","3","0730","0000"
"macchiato-restaurant-sydney-3","Sydney","AU","4","0730","0000"
"macchiato-restaurant-sydney-3","Sydney","AU","5","0800","0000"
"macchiato-restaurant-sydney-3","Sydney","AU","6","0800","0000"
"macellaio-rc-london","London","GB","0","1200","1500"
"macellaio-rc-london","London","GB","0","1800","2300"
"macellaio-rc-london","London","GB","1","1200","1500"
"macellaio-rc-london","London","GB","1","1800","2300"
"macellaio-rc-london","London","GB","2","1200","1500"
"macellaio-rc-london","London","GB","2","1800","2300"
"macellaio-rc-london","London","GB","3","1200","1500"
"macellaio-rc-london","London","GB","3","1800","2300"
"macellaio-rc-london","London","GB","4","1200","1500"
"macellaio-rc-london","London","GB","4","1800","2300"
"macellaio-rc-london","London","GB","5","1200","2300"
"macellaio-rc-london","London","GB","6","1200","2300"
"machete-tequila-tacos-denver-2","Denver","US","0","1100","2200"
"machete-tequila-tacos-denver-2","Denver","US","1","1100","2200"
"machete-tequila-tacos-denver-2","Denver","US","2","1100","2300"
"machete-tequila-tacos-denver-2","Denver","US","3","1100","0000"
"machete-tequila-tacos-denver-2","Denver","US","4","1100","0100"
"machete-tequila-tacos-denver-2","Denver","US","5","1100","0100"
"machete-tequila-tacos-denver-2","Denver","US","6","1100","2200"
"machete-tequila-tacos-denver","Denver","US","0","1100","2200"
"machete-tequila-tacos-denver","Denver","US","1","1100","2200"
"machete-tequila-tacos-denver","Denver","US","2","1100","2200"
"machete-tequila-tacos-denver","Denver","US","3","1100","0000"
"machete-tequila-tacos-denver","Denver","US","4","1100","0000"
"machete-tequila-tacos-denver","Denver","US","5","1100","0000"
"machete-tequila-tacos-denver","Denver","US","6","1100","2200"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","0","1200","1445"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","0","1800","2130"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","1","1200","1445"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","1","1800","2130"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","2","1200","1445"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","2","1800","2130"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","3","1200","1445"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","3","1800","2130"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","4","1200","1445"
"machiavelli-ristorante-italiano-sydney-3","Sydney","AU","4","1800","2130"
"macintyres-washington","Washington","US","0","1100","0130"
"macintyres-washington","Washington","US","1","1100","0130"
"macintyres-washington","Washington","US","2","1100","0130"
"macintyres-washington","Washington","US","3","1100","0130"
"macintyres-washington","Washington","US","4","1100","0230"
"macintyres-washington","Washington","US","5","1100","0230"
"macintyres-washington","Washington","US","6","1100","0130"
"macon-bistro-and-larder-washington","Washington","US","0","1700","2200"
"macon-bistro-and-larder-washington","Washington","US","1","1700","2200"
"macon-bistro-and-larder-washington","Washington","US","2","1700","2200"
"macon-bistro-and-larder-washington","Washington","US","3","1700","2200"
"macon-bistro-and-larder-washington","Washington","US","4","1700","2300"
"macon-bistro-and-larder-washington","Washington","US","5","1700","2300"
"macon-bistro-and-larder-washington","Washington","US","6","1000","1400"
"macon-bistro-and-larder-washington","Washington","US","6","1700","2200"
"macs-speed-shop-charlotte-5","Charlotte","US","0","1100","0000"
"macs-speed-shop-charlotte-5","Charlotte","US","1","1100","0000"
"macs-speed-shop-charlotte-5","Charlotte","US","2","1100","0000"
"macs-speed-shop-charlotte-5","Charlotte","US","3","1100","0000"
"macs-speed-shop-charlotte-5","Charlotte","US","4","1100","0000"
"macs-speed-shop-charlotte-5","Charlotte","US","5","1100","0000"
"macs-speed-shop-charlotte-5","Charlotte","US","6","1100","0000"
"mad-boiler-chicago","Chicago","US","0","1500","0000"
"mad-boiler-chicago","Chicago","US","1","1500","0000"
"mad-boiler-chicago","Chicago","US","2","1500","0000"
"mad-boiler-chicago","Chicago","US","3","1500","0000"
"mad-boiler-chicago","Chicago","US","4","1500","0000"
"mad-boiler-chicago","Chicago","US","5","1200","0000"
"mad-boiler-chicago","Chicago","US","6","1200","2100"
"mad-love-chicago","Chicago","US","1","1100","2000"
"mad-love-chicago","Chicago","US","2","1100","2000"
"mad-love-chicago","Chicago","US","3","1100","2000"
"mad-love-chicago","Chicago","US","4","1100","2000"
"mad-love-chicago","Chicago","US","5","1100","2000"
"mad-mex-melbourne-6","Melbourne","AU","0","1100","2100"
"mad-mex-melbourne-6","Melbourne","AU","1","1100","2100"
"mad-mex-melbourne-6","Melbourne","AU","2","1100","2100"
"mad-mex-melbourne-6","Melbourne","AU","3","1100","2100"
"mad-mex-melbourne-6","Melbourne","AU","4","1100","2200"
"mad-mex-melbourne-6","Melbourne","AU","5","1100","2200"
"mad-mex-sydney-2","Sydney","AU","0","1000","2200"
"mad-mex-sydney-2","Sydney","AU","1","1000","2200"
"mad-mex-sydney-2","Sydney","AU","2","1000","2200"
"mad-mex-sydney-2","Sydney","AU","3","1000","2200"
"mad-mex-sydney-2","Sydney","AU","4","1000","2200"
"mad-mex-sydney-2","Sydney","AU","5","1000","2200"
"mad-mex-sydney-2","Sydney","AU","6","1000","2200"
"mad-mex-sydney-4","Sydney","AU","0","1100","2200"
"mad-mex-sydney-4","Sydney","AU","1","1100","2200"
"mad-mex-sydney-4","Sydney","AU","2","1100","2200"
"mad-mex-sydney-4","Sydney","AU","3","1100","2200"
"mad-mex-sydney-4","Sydney","AU","4","1100","2200"
"mad-mex-sydney-4","Sydney","AU","5","1100","2200"
"mad-mex-sydney-4","Sydney","AU","6","1100","2100"
"mad-mex-sydney","Sydney","AU","0","1000","1900"
"mad-mex-sydney","Sydney","AU","1","1000","1900"
"mad-mex-sydney","Sydney","AU","2","1000","1900"
"mad-mex-sydney","Sydney","AU","3","1000","2100"
"mad-mex-sydney","Sydney","AU","4","1000","1900"
"mad-mex-sydney","Sydney","AU","5","1030","1830"
"mad-mex-sydney","Sydney","AU","6","1030","1800"
"madame-nhu-sydney","Sydney","AU","0","1000","1800"
"madame-nhu-sydney","Sydney","AU","1","1000","1800"
"madame-nhu-sydney","Sydney","AU","2","1000","1800"
"madame-nhu-sydney","Sydney","AU","3","1000","2000"
"madame-nhu-sydney","Sydney","AU","4","1000","1800"
"madame-nhu-sydney","Sydney","AU","5","1000","1700"
"madame-nhu-sydney","Sydney","AU","6","1100","1600"
"madamimadam-melbourne","Melbourne","AU","0","0700","1600"
"madamimadam-melbourne","Melbourne","AU","1","0700","1600"
"madamimadam-melbourne","Melbourne","AU","2","0700","1600"
"madamimadam-melbourne","Melbourne","AU","3","0700","1600"
"madamimadam-melbourne","Melbourne","AU","4","0700","1600"
"maddies-restaurant-denver","Denver","US","1","0700","1400"
"maddies-restaurant-denver","Denver","US","2","0700","1400"
"maddies-restaurant-denver","Denver","US","3","0700","1400"
"maddies-restaurant-denver","Denver","US","4","0700","1400"
"maddies-restaurant-denver","Denver","US","5","0700","1400"
"maddies-restaurant-denver","Denver","US","6","0700","1400"
"made-in-italy-london-4","London","GB","0","1200","2330"
"made-in-italy-london-4","London","GB","1","1200","2330"
"made-in-italy-london-4","London","GB","2","1200","2330"
"made-in-italy-london-4","London","GB","3","1200","2330"
"made-in-italy-london-4","London","GB","4","1200","2330"
"made-in-italy-london-4","London","GB","5","1200","2330"
"made-in-italy-london-4","London","GB","6","1200","2330"
"made-in-italy-sydney","Sydney","AU","1","1100","1430"
"made-in-italy-sydney","Sydney","AU","1","1700","2130"
"made-in-italy-sydney","Sydney","AU","2","1100","1430"
"made-in-italy-sydney","Sydney","AU","2","1700","2130"
"made-in-italy-sydney","Sydney","AU","3","1100","1430"
"made-in-italy-sydney","Sydney","AU","3","1700","2130"
"made-in-italy-sydney","Sydney","AU","4","1100","1430"
"made-in-italy-sydney","Sydney","AU","4","1700","2130"
"madison-kitchen-seattle","Seattle","US","0","0800","1700"
"madison-kitchen-seattle","Seattle","US","1","0800","1700"
"madison-kitchen-seattle","Seattle","US","2","0800","1700"
"madison-kitchen-seattle","Seattle","US","3","0800","1700"
"madison-kitchen-seattle","Seattle","US","4","0800","1700"
"madison-kitchen-seattle","Seattle","US","5","0800","1500"
"madison-kitchen-seattle","Seattle","US","6","0800","1500"
"mafiaozas-birmingham-birmingham-2","Birmingham","US","1","1700","0000"
"mafiaozas-birmingham-birmingham-2","Birmingham","US","2","1700","2200"
"mafiaozas-birmingham-birmingham-2","Birmingham","US","3","1700","2200"
"mafiaozas-birmingham-birmingham-2","Birmingham","US","4","1100","0000"
"mafiaozas-birmingham-birmingham-2","Birmingham","US","5","1100","0000"
"mafiaozas-birmingham-birmingham-2","Birmingham","US","6","1100","2200"
"maggianos-little-italy-boston","Boston","US","0","1130","2200"
"maggianos-little-italy-boston","Boston","US","1","1130","2200"
"maggianos-little-italy-boston","Boston","US","2","1130","2200"
"maggianos-little-italy-boston","Boston","US","3","1130","2200"
"maggianos-little-italy-boston","Boston","US","4","1130","2300"
"maggianos-little-italy-boston","Boston","US","5","1130","2300"
"maggianos-little-italy-boston","Boston","US","6","1130","2200"
"maggianos-little-italy-las-vegas","Las Vegas","US","0","1100","2300"
"maggianos-little-italy-las-vegas","Las Vegas","US","1","1100","2300"
"maggianos-little-italy-las-vegas","Las Vegas","US","2","1100","2300"
"maggianos-little-italy-las-vegas","Las Vegas","US","3","1100","2300"
"maggianos-little-italy-las-vegas","Las Vegas","US","4","1100","2300"
"maggianos-little-italy-las-vegas","Las Vegas","US","5","1100","2300"
"maggianos-little-italy-las-vegas","Las Vegas","US","6","1100","2300"
"maggie-joness-london-2","London","GB","0","1200","1500"
"maggie-joness-london-2","London","GB","0","1800","2300"
"maggie-joness-london-2","London","GB","1","1200","1500"
"maggie-joness-london-2","London","GB","1","1800","2300"
"maggie-joness-london-2","London","GB","2","1200","1500"
"maggie-joness-london-2","London","GB","2","1800","2300"
"maggie-joness-london-2","London","GB","3","1200","1500"
"maggie-joness-london-2","London","GB","3","1800","2300"
"maggie-joness-london-2","London","GB","4","1200","1500"
"maggie-joness-london-2","London","GB","4","1800","2300"
"maggie-joness-london-2","London","GB","5","1200","1500"
"maggie-joness-london-2","London","GB","5","1800","2300"
"maggie-joness-london-2","London","GB","6","1200","1500"
"maggie-joness-london-2","London","GB","6","1800","2230"
"maggie-mays-liverpool","Liverpool","GB","0","1000","1800"
"maggie-mays-liverpool","Liverpool","GB","1","1000","1800"
"maggie-mays-liverpool","Liverpool","GB","2","1000","1800"
"maggie-mays-liverpool","Liverpool","GB","3","1000","1900"
"maggie-mays-liverpool","Liverpool","GB","4","1000","1900"
"maggie-mays-liverpool","Liverpool","GB","5","1000","1800"
"magic-apple-perth","Perth","AU","0","0630","1600"
"magic-apple-perth","Perth","AU","1","0630","1600"
"magic-apple-perth","Perth","AU","2","0630","1600"
"magic-apple-perth","Perth","AU","3","0630","1600"
"magic-apple-perth","Perth","AU","4","0630","1600"
"magic-apple-perth","Perth","AU","5","0800","1300"
"magic-city-grille-birmingham","Birmingham","US","0","0700","1500"
"magic-city-grille-birmingham","Birmingham","US","1","0700","1500"
"magic-city-grille-birmingham","Birmingham","US","2","0700","1500"
"magic-city-grille-birmingham","Birmingham","US","3","0700","1500"
"magic-city-grille-birmingham","Birmingham","US","4","0700","1500"
"magic-city-grille-birmingham","Birmingham","US","6","0930","1700"
"magic-dragon-seattle-3","Seattle","US","0","1030","2130"
"magic-dragon-seattle-3","Seattle","US","1","1030","2130"
"magic-dragon-seattle-3","Seattle","US","2","1030","2130"
"magic-dragon-seattle-3","Seattle","US","3","1030","2130"
"magic-dragon-seattle-3","Seattle","US","4","1030","2130"
"magic-dragon-seattle-3","Seattle","US","5","1100","2130"
"magic-mountain-saloon-melbourne","Melbourne","AU","0","0700","0300"
"magic-mountain-saloon-melbourne","Melbourne","AU","1","0700","0300"
"magic-mountain-saloon-melbourne","Melbourne","AU","2","0700","0300"
"magic-mountain-saloon-melbourne","Melbourne","AU","3","0700","0300"
"magic-mountain-saloon-melbourne","Melbourne","AU","4","0700","0300"
"magic-mountain-saloon-melbourne","Melbourne","AU","5","0800","0300"
"magic-mountain-saloon-melbourne","Melbourne","AU","6","0800","0300"
"magnolia-bbq-and-fish-birmingham","Birmingham","US","1","1030","1730"
"magnolia-bbq-and-fish-birmingham","Birmingham","US","2","1030","1730"
"magnolia-bbq-and-fish-birmingham","Birmingham","US","3","1030","1800"
"magnolia-bbq-and-fish-birmingham","Birmingham","US","4","1030","1800"
"magnolia-bbq-and-fish-birmingham","Birmingham","US","5","1030","1800"
"mahn-doo-melbourne","Melbourne","AU","0","1100","2300"
"mahn-doo-melbourne","Melbourne","AU","1","1100","2300"
"mahn-doo-melbourne","Melbourne","AU","2","1100","2300"
"mahn-doo-melbourne","Melbourne","AU","3","1100","2300"
"mahn-doo-melbourne","Melbourne","AU","4","1100","2300"
"mahn-doo-melbourne","Melbourne","AU","5","1700","2300"
"maiella-long-island-city","Long Island City","US","0","1700","2300"
"maiella-long-island-city","Long Island City","US","1","1700","2300"
"maiella-long-island-city","Long Island City","US","2","1700","2300"
"maiella-long-island-city","Long Island City","US","3","1700","2300"
"maiella-long-island-city","Long Island City","US","4","1700","2300"
"maiella-long-island-city","Long Island City","US","5","1130","1530"
"maiella-long-island-city","Long Island City","US","5","1600","2300"
"maiella-long-island-city","Long Island City","US","6","1130","1530"
"maiella-long-island-city","Long Island City","US","6","1600","2200"
"maiko-bar-and-bistro-houston-3","Houston","US","0","1100","2200"
"maiko-bar-and-bistro-houston-3","Houston","US","1","1100","2200"
"maiko-bar-and-bistro-houston-3","Houston","US","2","1100","2200"
"maiko-bar-and-bistro-houston-3","Houston","US","3","1100","2200"
"maiko-bar-and-bistro-houston-3","Houston","US","4","1100","2300"
"maiko-bar-and-bistro-houston-3","Houston","US","5","1200","2300"
"maiko-bar-and-bistro-houston-3","Houston","US","6","1200","2200"
"mail-exchange-hotel-melbourne","Melbourne","AU","0","0700","0100"
"mail-exchange-hotel-melbourne","Melbourne","AU","1","0700","0100"
"mail-exchange-hotel-melbourne","Melbourne","AU","2","0700","0100"
"mail-exchange-hotel-melbourne","Melbourne","AU","3","0700","0100"
"mail-exchange-hotel-melbourne","Melbourne","AU","4","0700","0100"
"mail-exchange-hotel-melbourne","Melbourne","AU","5","0700","0100"
"mail-exchange-hotel-melbourne","Melbourne","AU","6","0700","0100"
"main-street-burgers-san-jose","San Jose","US","0","1100","2030"
"main-street-burgers-san-jose","San Jose","US","1","1100","2030"
"main-street-burgers-san-jose","San Jose","US","2","1100","2030"
"main-street-burgers-san-jose","San Jose","US","3","1100","2100"
"main-street-burgers-san-jose","San Jose","US","4","1100","2100"
"main-street-burgers-san-jose","San Jose","US","5","1100","2100"
"main-street-burgers-san-jose","San Jose","US","6","1100","2030"
"maine-ly-sandwiches-houston-3","Houston","US","0","1100","2100"
"maine-ly-sandwiches-houston-3","Houston","US","1","1100","2100"
"maine-ly-sandwiches-houston-3","Houston","US","2","1100","2100"
"maine-ly-sandwiches-houston-3","Houston","US","3","1100","2100"
"maine-ly-sandwiches-houston-3","Houston","US","4","1100","2100"
"maine-ly-sandwiches-houston-3","Houston","US","5","1100","2100"
"maine-ly-sandwiches-houston-3","Houston","US","6","1100","2100"
"mais-restaurant-houston","Houston","US","0","1100","0300"
"mais-restaurant-houston","Houston","US","1","1100","0300"
"mais-restaurant-houston","Houston","US","2","1100","0300"
"mais-restaurant-houston","Houston","US","3","1100","0300"
"mais-restaurant-houston","Houston","US","4","1100","0400"
"mais-restaurant-houston","Houston","US","5","1100","0400"
"maison-crêpes-houston","Houston","US","1","0700","1600"
"maison-crêpes-houston","Houston","US","2","0700","1600"
"maison-crêpes-houston","Houston","US","3","0700","1600"
"maison-crêpes-houston","Houston","US","4","0700","1600"
"maison-crêpes-houston","Houston","US","5","0900","1600"
"maison-crêpes-houston","Houston","US","6","0900","1600"
"maison-d-être-london-6","London","GB","0","0730","1800"
"maison-d-être-london-6","London","GB","1","0730","1800"
"maison-d-être-london-6","London","GB","2","0730","1800"
"maison-d-être-london-6","London","GB","3","0730","1800"
"maison-d-être-london-6","London","GB","4","0730","1800"
"maison-d-être-london-6","London","GB","5","0900","1800"
"maison-d-être-london-6","London","GB","6","0900","1800"
"maiwand-kabob-san-jose-2","San Jose","US","1","1100","2000"
"maiwand-kabob-san-jose-2","San Jose","US","2","1100","2000"
"maiwand-kabob-san-jose-2","San Jose","US","3","1100","2000"
"maiwand-kabob-san-jose-2","San Jose","US","4","1100","2000"
"maiwand-kabob-san-jose-2","San Jose","US","5","1100","2000"
"maiwand-kabob-san-jose-2","San Jose","US","6","1200","1900"
"majestic-café-detroit-2","Detroit","US","2","1100","0200"
"majestic-café-detroit-2","Detroit","US","3","1100","0200"
"majestic-café-detroit-2","Detroit","US","4","1100","0200"
"majestic-café-detroit-2","Detroit","US","5","1100","0200"
"majestic-café-detroit-2","Detroit","US","6","1000","0200"
"makarios-birmingham-2","Birmingham","US","0","1000","0000"
"makarios-birmingham-2","Birmingham","US","1","1000","0000"
"makarios-birmingham-2","Birmingham","US","2","1000","0000"
"makarios-birmingham-2","Birmingham","US","3","1000","0000"
"makarios-birmingham-2","Birmingham","US","4","1000","0100"
"makarios-birmingham-2","Birmingham","US","5","1000","0100"
"makarios-birmingham-2","Birmingham","US","6","1000","0000"
"maketto-washington-2","Washington","US","0","0700","2200"
"maketto-washington-2","Washington","US","1","0700","2200"
"maketto-washington-2","Washington","US","2","0700","2200"
"maketto-washington-2","Washington","US","3","0700","2300"
"maketto-washington-2","Washington","US","4","0700","0000"
"maketto-washington-2","Washington","US","5","0700","0000"
"maketto-washington-2","Washington","US","6","0700","1700"
"maki-fresh-birmingham-2","Birmingham","US","0","0700","1500"
"maki-fresh-birmingham-2","Birmingham","US","1","0700","1500"
"maki-fresh-birmingham-2","Birmingham","US","2","0700","1500"
"maki-fresh-birmingham-2","Birmingham","US","3","0700","1500"
"maki-fresh-birmingham-2","Birmingham","US","4","0700","1500"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","0","1130","1430"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","0","1700","2100"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","1","1130","1430"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","1","1700","2100"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","2","1130","1430"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","2","1700","2100"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","3","1130","1430"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","3","1700","2100"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","4","1130","1500"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","4","1700","2100"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","5","1130","1500"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","5","1700","2100"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","6","1130","1500"
"makino-sushi-and-seafood-buffet-las-vegas","Las Vegas","US","6","1700","2100"
"makoto-restaurant-washington","Washington","US","1","1830","2030"
"makoto-restaurant-washington","Washington","US","2","1830","2030"
"makoto-restaurant-washington","Washington","US","3","1830","2030"
"makoto-restaurant-washington","Washington","US","4","1830","2130"
"makoto-restaurant-washington","Washington","US","5","1700","2130"
"mala-london","London","GB","0","1200","1500"
"mala-london","London","GB","0","1800","2300"
"mala-london","London","GB","1","1200","1500"
"mala-london","London","GB","1","1800","2300"
"mala-london","London","GB","2","1200","1500"
"mala-london","London","GB","2","1800","2300"
